16095,7264,2
16095,6650,2
16095,382,1
16095,5261,1
16095,7313,1
16095,5523,1
16095,11344,1
16095,10155,1
16095,5256,1
16095,10156,1
16095,8246,1
16095,7265,1
16095,7254,1
16095,7524,1
16095,10096,1
16095,352,1
16095,5260,1
16110,2717,1
16116,7817,2
16116,7516,1
16116,7518,1
16116,5477,1
16116,8153,1
16116,3151,1
16116,8154,1
16116,7517,1
16121,7817,3
16121,6056,2
16121,6727,2
16121,5326,1
16121,6641,1
16121,6911,1
16121,458,1
16124,3134,3
16124,7470,1
16124,3700,1
16126,7470,2
16126,5570,1
16126,7176,1
16126,8398,1
16126,7265,1
16126,7266,1
16126,8346,1
16132,356,1
16142,5531,3
16142,5452,2
16142,5527,2
16142,5625,2
16142,5667,2
16142,7176,2
16142,7178,1
16142,7849,1
16142,4147,1
16142,8107,1
16142,8114,1
16142,5528,1
16142,4148,1
16142,8893,1
16142,3144,1
16142,346,1
16142,7817,1
16142,5514,1
16142,315,1
16142,421,1
16142,3869,1
16158,5255,2
16161,5518,2
16161,5517,1
16164,5249,3
16164,6488,2
16164,5256,2
16164,6484,1
16164,6483,1
16164,6486,1
16164,6490,1
16164,7025,1
16168,8122,2
16168,6651,2
16168,433,1
16168,7214,1
16168,5455,1
16168,5466,1
16168,8205,1
16168,5489,1
16168,5491,1
16168,8152,1
16168,5512,1
16168,8328,1
16168,7225,1
16168,8439,1
16168,8154,1
16168,5481,1
16168,8158,1
16168,5486,1
16168,430,1
16171,5531,1
16188,451,2
16188,456,2
16188,445,2
16188,8528,1
16188,8526,1
16188,450,1
16188,444,1
16188,7251,1
16191,5531,2
16192,5531,3
16192,460,1
16192,6639,1
16192,6675,1
16192,6674,1
16192,6915,1
16192,7213,1
16192,6917,1
16192,7753,1
16192,6918,1
16192,364,1
16192,7315,1
16192,5261,1
16192,7095,1
16192,7098,1
16192,5326,1
16192,6050,1
16194,5450,4
16194,5449,3
16194,5531,3
16194,7263,2
16194,5451,1
16194,9035,1
16194,5432,1
16194,3969,1
16194,7264,1
16206,7518,1
16206,8332,1
16206,5412,1
16206,8352,1
16206,8530,1
16206,8420,1
16206,8419,1
16206,7300,1
16206,8345,1
16206,8346,1
16206,7785,1
16206,8621,1
16212,7095,3
16212,7243,1
16212,293,1
16212,294,1
16219,7516,1
16219,7518,1
16229,5586,1
16229,5518,1
16229,5520,1
16229,5526,1
16255,6403,1
16255,5669,1
16271,7785,2
16295,8478,2
16301,5520,1
16309,7214,1
16315,5278,1
16315,5523,1
16315,5391,1
16315,5531,1
16315,5526,1
16315,7308,1
16315,5987,1
16315,5992,1
16315,10197,1
16315,8070,1
16315,8076,1
16315,2714,1
16315,5448,1
16315,5507,1
16315,7176,1
16315,8621,1
16315,7178,1
16315,5529,1
16315,318,1
16316,5510,2
16316,7308,1
16316,5804,1
16316,8540,1
16316,8612,1
16316,5397,1
16316,1444,1
16317,7524,1
16327,5260,1
16327,5261,1
16327,5249,1
16327,5256,1
16327,5257,1
16327,5258,1
16327,5259,1
16335,8525,1
16335,7490,1
16339,5419,1
16342,6486,2
16342,6488,1
16342,6484,1
16352,5249,1
16352,5255,1
16353,6513,1
16353,7101,1
16353,5738,1
16353,5739,1
16355,5532,2
16355,5451,1
16356,6402,2
16356,6426,1
16356,207,1
16356,6423,1
16356,6405,1
16372,5256,5
16372,294,3
16372,8343,2
16372,9061,1
16374,5738,1
16374,7808,1
16374,7807,1
16376,5739,4
16376,7180,1
16376,2684,1
16376,7516,1
16376,6513,1
16376,5488,1
16380,5526,3
16380,7817,1
16395,5253,4
16395,5248,1
16395,5257,1
16395,5249,1
16395,5251,1
16395,7312,1
16395,5255,1
16397,7176,3
16397,5531,3
16397,7178,2
16397,7180,2
16397,11347,2
16397,5277,1
16397,11334,1
16397,11063,1
16397,8523,1
16397,5644,1
16397,10163,1
16397,7177,1
16397,10041,1
16397,5527,1
16397,11348,1
16397,5528,1
16397,11344,1
16397,10162,1
16402,295,3
16402,5736,1
16402,5738,1
16402,360,1
16402,8347,1
16403,7817,2
16403,7816,1
16403,5212,1
16403,7524,1
16403,8490,1
16411,7817,2
16411,5253,2
16411,7025,1
16417,3089,4
16417,3094,3
16417,5252,2
16417,5254,1
16417,9061,1
16417,5251,1
16417,5523,1
16417,5520,1
16417,5528,1
16417,9172,1
16436,354,1
16436,6847,1
16436,346,1
16436,7210,1
16436,7778,1
16436,5804,1
16436,7849,1
16438,5571,2
16441,5257,2
16441,5253,2
16441,2877,1
16441,5260,1
16441,5259,1
16441,9078,1
16441,5258,1
16441,7516,1
16441,5256,1
16441,6504,1
16449,6433,2
16449,6536,1
16460,5571,1
16471,7153,3
16487,5260,1
16487,5259,1
16487,5258,1
16487,5257,1
16487,5256,1
16488,3961,120
16488,2700,84
16488,5837,78
16488,10197,22
16488,2755,15
16488,10240,14
16488,10199,8
16488,9077,7
16488,4362,7
16488,2733,4
16488,527,4
16488,10156,4
16488,5692,4
16488,541,3
16488,8608,3
16488,8107,3
16488,43,3
16488,9076,2
16488,3967,2
16488,2835,2
16488,9585,2
16488,6516,2
16488,5259,2
16488,1701,2
16488,10174,2
16488,2721,2
16488,0,2
16488,9219,2
16488,5586,2
16488,9050,2
16488,7101,1
16488,9584,1
16488,3334,1
16488,9216,1
16488,5821,1
16488,40,1
16488,7524,1
16488,5214,1
16488,10776,1
16488,3623,1
16488,39,1
16488,5249,1
16488,9061,1
16488,11038,1
16488,5171,1
16488,2559,1
16488,38,1
16488,2837,1
16488,4215,1
16488,8136,1
16488,519,1
16488,10165,1
16488,9588,1
16488,10801,1
16488,9078,1
16488,10822,1
16488,5474,1
16488,9173,1
16488,3015,1
16488,534,1
16488,9070,1
16488,5453,1
16488,9120,1
16488,10217,1
16488,6502,1
16488,9440,1
16488,2841,1
16488,8137,1
16488,887,1
16488,8520,1
16488,8612,1
16488,8540,1
16488,9428,1
16488,10763,1
16488,8102,1
16488,2862,1
16488,9657,1
16488,8519,1
16488,7145,1
16488,3947,1
16488,8480,1
16488,41,1
16492,9448,16
16492,9130,15
16492,9137,14
16492,9150,14
16492,9145,14
16492,9149,12
16492,9129,10
16492,9147,10
16492,9151,9
16492,9154,6
16492,2737,5
16492,7986,5
16492,7982,4
16492,9131,4
16492,7980,4
16492,2701,4
16492,9107,2
16492,9144,2
16492,7979,2
16492,7981,2
16492,11344,1
16492,9462,1
16492,9148,1
16492,11477,1
16492,9128,1
16492,9445,1
16492,11364,1
16492,8966,1
16492,9465,1
16492,9547,1
16492,9582,1
16492,2700,1
16500,7061,1
16503,3969,3
16503,8547,1
16503,4114,1
16508,5256,7
16508,5257,5
16508,7156,5
16508,5261,4
16508,5259,4
16508,5260,4
16508,6470,3
16508,9078,2
16508,6513,2
16508,5250,2
16508,9219,1
16508,6467,1
16508,5255,1
16508,6460,1
16511,5527,3
16511,8349,2
16511,386,1
16511,5476,1
16511,374,1
16511,5517,1
16515,5571,2
16515,7471,1
16525,2700,1
16525,2755,1
16528,5528,2
16529,5531,2
16534,5527,13
16534,5784,4
16534,5514,3
16534,2871,3
16534,9078,3
16534,5362,3
16534,6706,3
16534,7819,2
16534,8605,2
16534,5644,2
16534,6697,1
16534,2872,1
16534,5531,1
16534,8609,1
16534,5636,1
16534,5517,1
16534,7855,1
16534,9589,1
16534,7491,1
16534,5667,1
16534,5912,1
16534,7854,1
16534,2857,1
16534,7817,1
16534,2855,1
16534,331,1
16534,6650,1
16534,2100,1
16534,7249,1
16534,387,1
16534,7308,1
16534,5269,1
16537,7157,5
16537,7102,5
16537,6488,4
16537,7101,3
16537,2881,2
16537,7100,2
16537,5222,2
16537,6483,2
16537,6490,2
16537,7025,2
16537,7099,2
16537,2882,1
16537,5265,1
16537,5244,1
16537,6484,1
16537,6486,1
16545,5521,2
16545,5526,2
16545,5527,1
16545,5586,1
16545,5538,1
16545,5540,1
16545,5539,1
16553,9173,4
16553,8107,1
16554,5527,3
16554,9077,1
16558,5477,1
16558,7855,1
16559,458,2
16559,9173,2
16559,5586,2
16559,7855,1
16559,7254,1
16559,9078,1
16563,5527,5
16563,9061,2
16563,5514,2
16563,7102,1
16566,7817,2
16566,2860,2
16566,7516,1
16566,2857,1
16566,5477,1
16566,8606,1
16566,5208,1
16566,7524,1
16566,8107,1
16566,7470,1
16566,2854,1
16566,5218,1
16566,6050,1
16566,2851,1
16566,5259,1
16566,6051,1
16566,5205,1
16572,7524,7
16572,5450,5
16572,5552,4
16572,5547,4
16572,5403,2
16572,7518,2
16572,5536,2
16572,9096,2
16572,2700,2
16572,5307,1
16572,5431,1
16572,7829,1
16572,5453,1
16572,5550,1
16572,9094,1
16572,453,1
16572,8136,1
16572,7176,1
16572,8155,1
16572,7743,1
16572,7819,1
16572,9098,1
16572,541,1
16572,9184,1
16572,9187,1
16573,608,4
16575,294,1
16575,9078,1
16854,6672,1
16854,7314,1
16854,9190,1
16854,6800,1
16854,7041,1
16854,7163,1
16854,6667,1
16854,6673,1
16898,5487,2
16898,5479,1
16914,6513,2
16914,7526,1
16914,7467,1
16914,7516,1
16914,9032,1
16914,8608,1
16914,5837,1
16914,2718,1
16914,5528,1
16914,5204,1
16914,9120,1
16914,5514,1
16914,6514,1
16914,7524,1
16914,7528,1
16914,9093,1
16914,7527,1
16914,399,1
16920,5249,2
16926,5260,2
16926,5259,2
16926,5256,2
16926,5249,1
16933,5250,9
16933,7095,4
16933,5253,3
16933,7097,3
16933,2872,2
16933,9078,2
16933,6115,2
16933,11084,2
16933,5249,2
16933,9736,1
16933,10240,1
16933,389,1
16933,10197,1
16933,864,1
16933,4297,1
16933,394,1
16933,9702,1
16933,5736,1
16933,5255,1
16933,601,1
16933,11351,1
16933,7231,1
16933,10235,1
16933,355,1
16933,5667,1
16933,8318,1
16933,7230,1
16933,11085,1
16933,5367,1
16933,9097,1
16933,10161,1
16933,9070,1
16933,9735,1
16933,5669,1
16933,10767,1
16933,2882,1
16936,79,1
16936,450,1
16936,7238,1
16936,8398,1
16936,4828,1
16936,5988,1
16936,791,1
16936,803,1
16936,451,1
16943,9078,4
16945,5528,1
16971,7470,3
16971,5255,1
16971,207,1
16971,5552,1
16971,7518,1
16971,2696,1
16976,5375,1
16976,8443,1
16976,381,1
16977,7255,1
16977,5525,1
16977,5517,1
16983,5253,4
16983,5254,2
16983,5255,2
16983,5249,1
16983,2684,1
16983,5251,1
16983,5250,1
16989,458,2
16989,5048,2
16989,3412,1
16989,8076,1
16989,9176,1
16989,9235,1
16989,6049,1
16989,5445,1
16989,6886,1
16989,5448,1
16989,5452,1
16989,6514,1
16989,8332,1
16989,7250,1
16989,2855,1
16989,7844,1
16989,5450,1
16989,4705,1
16989,7524,1
16989,5536,1
16989,6727,1
16989,5449,1
16989,7242,1
16989,5989,1
16991,5526,1
16992,4819,2
16992,4821,2
16992,4817,1
16992,7771,1
16992,4797,1
16992,2701,1
16992,7799,1
16992,9097,1
16999,5449,1
16999,5527,1
16999,5531,1
17000,5451,3
17000,5452,1
17011,7307,1
17011,5261,1
17011,5260,1
17011,5259,1
17011,5257,1
17011,5256,1
17011,5248,1
17011,5222,1
17011,361,1
17046,5251,3
17046,5250,2
17046,5254,2
17046,5253,2
17046,457,1
17051,9171,4
17051,8348,3
17051,9235,2
17051,8159,1
17051,9228,1
17061,7300,1
17061,7305,1
17061,8156,1
17061,7330,1
17061,5531,1
17061,355,1
17061,5218,1
17061,5256,1
17061,5385,1
17061,7206,1
17061,7258,1
17061,7217,1
17070,9164,2
17070,7341,1
17070,7348,1
17070,7338,1
17070,7340,1
17070,8013,1
17070,8674,1
17070,8581,1
17070,7346,1
17070,8688,1
17070,8731,1
17074,9173,2
17077,7816,6
17077,457,3
17077,7104,2
17077,9180,2
17077,7066,2
17077,5248,2
17077,5260,2
17077,9078,2
17077,460,2
17077,7071,2
17077,5527,1
17077,7153,1
17077,6918,1
17077,2872,1
17077,8398,1
17077,7817,1
17077,5249,1
17077,5586,1
17077,7064,1
17077,5256,1
17077,5451,1
17077,7070,1
17077,7855,1
17077,7314,1
17077,5205,1
17077,5257,1
17077,6727,1
17077,6726,1
17077,7109,1
17077,7315,1
17077,6049,1
17077,7103,1
17077,7230,1
17077,7527,1
17077,6511,1
17077,6673,1
17077,7107,1
17077,7180,1
17077,458,1
17086,5514,5
17086,9173,2
17086,5586,2
17086,5527,1
17086,9117,1
17086,9171,1
17086,5522,1
17087,5527,1
17106,5453,6
17106,5212,1
17106,5442,1
17106,9171,1
17106,5403,1
17106,7470,1
17106,5449,1
17106,8203,1
17106,5527,1
17115,9173,10
17115,5644,2
17115,2733,2
17115,5586,1
17115,5568,1
17115,608,1
17115,2684,1
17115,9216,1
17115,3018,1
17120,9173,1
17128,5527,4
17128,5517,3
17128,5525,3
17128,9097,3
17128,2701,1
17128,5531,1
17128,5526,1
17137,5529,2
17137,5527,2
17137,5517,1
17137,5532,1
17140,5527,4
17140,7071,1
17140,7315,1
17140,7855,1
17145,7855,2
17145,405,1
17145,5520,1
17145,5526,1
17151,5253,10
17151,5259,6
17157,5527,2
17157,3202,1
17157,7830,1
17157,7145,1
17175,5249,1
17180,9173,2
17180,7573,1
17190,7855,7
17190,5552,5
17190,5549,4
17190,9120,3
17190,9077,2
17190,6050,2
17190,9078,2
17190,5646,2
17190,8530,1
17190,6727,1
17190,8107,1
17190,5526,1
17190,7097,1
17190,8534,1
17190,9246,1
17190,7817,1
17190,9247,1
17194,8605,1
17194,7524,1
17195,8349,2
17195,8159,1
17206,7855,1
17206,8606,1
17206,5449,1
17213,5248,2
17213,7817,2
17213,6727,1
17213,7214,1
17213,8606,1
17249,5736,1
17249,5212,1
17270,5838,2
17271,5212,3
17271,9120,2
17271,7524,2
17271,9216,2
17271,5267,1
17271,7849,1
17271,5837,1
17271,7816,1
17271,5249,1
17271,7490,1
17271,9176,1
17271,5550,1
17271,2572,1
17271,5552,1
17271,5213,1
17271,6020,1
17271,9217,1
17271,5222,1
17271,9117,1
17271,9180,1
17271,5532,1
17271,8605,1
17271,2721,1
17285,332,2
17285,451,1
17285,6885,1
17285,458,1
17285,5326,1
17285,331,1
17294,7682,1
17294,7095,1
17294,1561,1
17294,1559,1
17294,1710,1
17296,9078,1
17302,9078,9
17302,9076,5
17302,293,3
17302,2831,3
17302,7061,2
17302,294,2
17302,436,2
17302,9178,2
17302,2818,2
17302,6115,2
17302,7470,1
17302,2559,1
17302,440,1
17302,7830,1
17302,5784,1
17302,8242,1
17302,7095,1
17302,8241,1
17302,5737,1
17302,9180,1
17302,9042,1
17302,2836,1
17302,6117,1
17302,9179,1
17302,11289,1
17302,5362,1
17311,9247,3
17311,5533,2
17311,9241,2
17311,9098,1
17311,5532,1
17311,9097,1
17312,5528,1
17317,2759,3
17317,2755,2
17317,9096,2
17317,7490,2
17317,2735,2
17317,5260,2
17317,9171,1
17317,2568,1
17317,3074,1
17317,2923,1
17317,541,1
17317,9555,1
17317,9189,1
17317,2572,1
17317,5697,1
17317,9077,1
17317,8136,1
17317,7813,1
17317,8064,1
17317,7076,1
17317,5821,1
17317,8090,1
17317,2818,1
17317,8035,1
17317,130,1
17317,7481,1
17317,7144,1
17317,5991,1
17317,2700,1
17317,9095,1
17317,9340,1
17317,9013,1
17317,8540,1
17317,3081,1
17317,7214,1
17317,6400,1
17317,5736,1
17317,268,1
17317,7777,1
17317,3082,1
17317,6052,1
17317,2906,1
17317,8606,1
17317,1841,1
17317,4230,1
17317,2704,1
17317,331,1
17317,1910,1
17317,2904,1
17317,2705,1
17317,5741,1
17317,9078,1
17317,2598,1
17317,2920,1
17317,5256,1
17317,8605,1
17317,2617,1
17317,3818,1
17317,2567,1
17317,2650,1
17317,2559,1
17317,8493,1
17329,9078,4
17329,5212,3
17329,7816,3
17329,6482,2
17329,6491,2
17329,5213,2
17329,3961,1
17329,6485,1
17329,5205,1
17329,2879,1
17329,5222,1
17329,7025,1
17329,9176,1
17329,9217,1
17329,5736,1
17329,9218,1
17329,5223,1
17329,7490,1
17329,9219,1
17329,5876,1
17340,459,1
17340,7581,1
17340,360,1
17340,330,1
17344,3330,1
17344,3623,1
17344,7517,1
17344,7516,1
17352,5531,1
17352,9117,1
17352,9120,1
17355,9076,4
17355,7307,4
17355,434,2
17355,365,2
17355,9554,2
17355,5874,2
17355,7099,2
17355,5450,1
17355,435,1
17355,2882,1
17355,5477,1
17355,2881,1
17355,7100,1
17355,7830,1
17355,7101,1
17355,7102,1
17355,440,1
17355,7191,1
17355,2570,1
17355,91,1
17355,6536,1
17355,9078,1
17355,9593,1
17355,8898,1
17355,7855,1
17355,2879,1
17355,6800,1
17355,8347,1
17355,2878,1
17355,359,1
17355,436,1
17356,9120,3
17356,7176,2
17356,8605,2
17356,5449,2
17356,5552,1
17356,9117,1
17356,7849,1
17356,2700,1
17356,9076,1
17356,5536,1
17356,8480,1
17379,7524,3
17379,7470,1
17383,401,1
17397,6513,2
17397,7524,2
17397,5667,1
17397,5222,1
17397,5223,1
17404,3094,5
17404,5528,4
17404,5254,2
17404,8609,1
17404,8606,1
17404,5213,1
17404,7524,1
17415,5573,1
17417,5250,1
17417,7490,1
17417,5256,1
17417,7816,1
17422,5736,2
17428,7524,8
17428,9078,7
17428,9217,5
17428,8606,4
17428,9178,4
17428,9219,4
17428,9180,4
17428,7517,3
17428,9218,3
17428,9179,2
17428,10781,2
17428,7516,2
17428,7816,2
17428,7490,1
17428,5213,1
17428,5212,1
17428,7817,1
17428,7142,1
17428,6905,1
17428,457,1
17428,317,1
17428,7518,1
17428,7470,1
17446,2559,1
17446,4161,1
17446,4115,1
17458,9236,3
17458,268,1
17458,5526,1
17458,3961,1
17478,5528,1
17512,2861,2
17512,2860,1
17512,9176,1
17512,2858,1
17512,6460,1
17512,2857,1
17512,2862,1
17512,9078,1
17512,9076,1
17512,7191,1
17512,5257,1
17512,7155,1
17513,5837,1
17520,5526,3
17520,436,1
17537,5526,2
17537,5528,1
17537,5516,1
17544,7330,1
17544,5737,1
17544,5738,1
17552,9659,3
17554,5526,1
17554,9604,1
17558,5526,3
17558,10165,2
17558,10159,1
17558,7470,1
17559,7310,1
17559,2871,1
17559,7855,1
17588,294,1
17588,5510,1
17604,2701,1
17629,8398,1
17630,273,1
17630,534,1
17630,469,1
17630,9236,1
17642,9175,1
17656,9235,1
17676,5526,1
17692,9591,1
17692,8606,1
17692,7524,1
17692,7490,1
17692,5212,1
17696,10172,2
17696,9003,1
17696,362,1
17696,10171,1
17696,9001,1
17696,360,1
17696,10109,1
17696,9004,1
17696,7849,1
17696,5260,1
17696,5837,1
17696,5261,1
17696,2572,1
17696,9219,1
17696,10169,1
17696,9000,1
17696,10170,1
17703,5255,1
17709,8605,2
17709,2718,2
17709,9068,2
17709,9032,2
17709,7517,1
17709,3123,1
17709,9050,1
17709,9223,1
17709,5700,1
17709,7810,1
17711,7816,1
17711,7150,1
17711,9803,1
17711,9831,1
17711,9879,1
17715,5452,2
17715,5550,1
17716,7210,1
17716,9698,1
17716,7306,1
17716,5451,1
17716,7470,1
17716,10097,1
17716,5509,1
17716,10150,1
17716,10012,1
17719,5526,8
17719,7156,3
17719,5586,2
17719,294,1
17719,9219,1
17719,633,1
17719,9078,1
17719,10197,1
17719,5837,1
17719,7154,1
17719,7445,1
17719,7155,1
17719,9663,1
17719,7153,1
17719,5520,1
17719,9811,1
17719,7524,1
17722,9927,2
17722,5683,1
17722,9078,1
17722,9892,1
17722,9910,1
17722,10064,1
17722,10080,1
17722,10079,1
17722,10077,1
17723,9727,1
17727,5487,1
17744,9659,2
17744,382,1
17744,10767,1
17753,9936,2
17753,4126,1
17753,9937,1
17753,373,1
17753,375,1
17753,8399,1
17754,9879,3
17754,5741,1
